START_DT;END_DT;CLIENT_NAME;YEAR_BIRTH;CLIENT_ID
2018-05-25;2999-12-31;Elliotte;1990;2183
2018-05-26;2999-12-31;Evette;1990;4867
2018-05-27;2999-12-31;Gittel;1990;3770
2018-05-28;2999-12-31;Gracen;1990;4229
2018-05-29;2999-12-31;Issabella;1990;686
2018-05-30;2999-12-31;Jackeline;1990;580
2018-05-31;2999-12-31;Jermani;1990;123
2018-06-01;2999-12-31;Jinora;1990;2603
2018-06-02;2999-12-31;Kamyla;1990;4092
2018-06-03;2999-12-31;Lya;1990;2257
2018-06-04;2999-12-31;Lynleigh;1990;879
2018-06-05;2999-12-31;Max;1990;4897
2018-06-06;2999-12-31;Melisa;1990;1977
2018-06-07;2999-12-31;Nura;1990;1568
2018-06-08;2999-12-31;Ozzy;1990;872
2018-06-09;2999-12-31;Payten;1990;4183
2018-06-10;2999-12-31;Sabella;1990;397
2018-06-11;2999-12-31;Saisha;1990;4266
2018-06-12;2999-12-31;Sayla;1990;1333
2018-06-13;2999-12-31;Siana;1990;2794
2018-06-14;2999-12-31;Sonny;1990;2116
2018-06-15;2999-12-31;Stephany;1990;1425
2018-06-16;2999-12-31;Suzanne;1990;587
2018-06-17;2999-12-31;Tova;1990;4551
2018-06-18;2999-12-31;Xenia;1990;1519
2018-06-19;2999-12-31;Zaia;1990;4970
2018-06-20;2999-12-31;Ziah;1990;641
2018-06-21;2999-12-31;Aiko;1990;1900
2018-06-22;2999-12-31;Aisley;1990;2471
2018-06-23;2999-12-31;Alanie;1990;2980
2018-06-24;2999-12-31;Ansleigh;1990;3591
2017-02-25;2023-04-15;Astra;1985;3684
2017-02-26;2023-04-15;Audrie;1985;3571
2017-02-27;2023-04-15;Azara;1985;2786
2017-05-19;2023-04-15;Bernice;1986;1502
2017-05-20;2023-04-15;Boston;1986;4940
2017-05-21;2023-04-15;Callan;1986;3452
2017-05-22;2023-04-15;Cambri;1986;3168
2017-05-23;2023-04-15;Cami;1986;4573
2017-05-24;2023-04-15;Daliyah;1986;714
2017-05-25;2023-04-15;Elanie;1986;515
2018-07-05;2999-12-31;Elleanor;1990;2947
2018-07-06;2999-12-31;Ellory;1990;3563
2018-07-07;2999-12-31;Francisca;1990;1207
2018-07-08;2999-12-31;Harleen;1990;4435
2018-07-09;2999-12-31;Jaide;1990;3961
2018-07-10;2999-12-31;Jailani;1990;820
2018-07-11;2999-12-31;Janai;1990;1553
2018-07-12;2999-12-31;Janely;1990;728
2018-07-13;2999-12-31;Jessi;1990;1983
2018-07-14;2999-12-31;Karol;1990;3246
2018-07-15;2999-12-31;Kloe;1990;486
2018-07-16;2999-12-31;Kynsley;1991;3481
2018-07-17;2999-12-31;Lael;1991;4836
2018-07-18;2999-12-31;Landrie;1991;4455
2018-07-19;2999-12-31;Leylah;1991;3980
2018-07-20;2999-12-31;Liara;1991;3328
2018-07-21;2999-12-31;Lielle;1991;383
2018-07-22;2999-12-31;Livi;1991;1196
2018-07-23;2999-12-31;Maeleigh;1991;780
2018-07-24;2999-12-31;Marlen;1991;1836
2018-07-25;2999-12-31;Milliana;1991;1868
2018-07-26;2999-12-31;October;1991;3968
2018-07-27;2999-12-31;Pilar;1991;2881
2018-07-28;2999-12-31;Rhyleigh;1991;4745
2018-07-29;2999-12-31;Rogue;1991;211
2018-07-30;2999-12-31;Roisin;1991;554
2018-07-31;2999-12-31;Sanaya;1991;1575
2018-08-01;2999-12-31;Zen;1991;3634
2018-08-02;2999-12-31;Ainslee;1991;1678
2018-08-03;2999-12-31;Amna;1991;2692
2018-08-04;2999-12-31;Analaya;1991;4622
2018-08-05;2999-12-31;Analucia;1991;1051
2018-08-06;2999-12-31;Aryn;1991;1733
2018-08-07;2999-12-31;Beth;1991;1417
2018-08-08;2999-12-31;Bexleigh;1991;1909
2018-08-09;2999-12-31;Blaise;1991;457
2018-08-10;2999-12-31;Brianny;1991;3758
2018-08-11;2999-12-31;Calia;1991;2544
2018-08-12;2999-12-31;Callahan;1991;4424
2018-08-13;2999-12-31;Darianna;1991;636
2018-08-14;2999-12-31;Divina;1991;2523
2018-08-15;2999-12-31;Eastyn;1991;4454
2018-08-16;2999-12-31;Ellee;1991;299
2018-08-17;2999-12-31;Emalyn;1991;3139
2018-08-18;2999-12-31;Gillian;1991;141
2018-08-19;2999-12-31;Islay;1991;3290
2018-08-20;2999-12-31;Jamiah;1991;2446
2018-08-21;2999-12-31;Jariah;1991;4252
2018-08-22;2999-12-31;Jayne;1991;610
2018-08-23;2999-12-31;Jelani;1991;51
2018-08-24;2999-12-31;Jireh;1991;4880
2018-08-25;2999-12-31;Jozie;1991;2414
2018-08-26;2999-12-31;Kaloni;1991;3110
2018-08-27;2999-12-31;Kaylah;1991;4987
2018-08-28;2999-12-31;Keilyn;1991;1041
2018-08-29;2999-12-31;Khloee;1991;1590
2018-08-30;2999-12-31;Klover;1991;1517
2018-08-31;2999-12-31;Leiah;1991;1277
2018-09-01;2999-12-31;Leonie;1991;954
2018-09-02;2999-12-31;Lexington;1991;1079
2018-09-03;2999-12-31;Liba;1991;4945
2018-09-04;2999-12-31;Lovelyn;1991;4954
2018-09-05;2999-12-31;Maycee;1991;362
2018-09-06;2999-12-31;Nahia;1991;1461
2018-09-07;2999-12-31;Nahomy;1991;3351
2018-09-08;2999-12-31;Nikita;1991;4262
2018-09-09;2999-12-31;Ohana;1991;3967
2018-09-10;2999-12-31;Peighton;1991;4649
2018-09-11;2999-12-31;Posey;1991;3845
2018-09-12;2999-12-31;Rachael;1991;4971
2018-09-13;2999-12-31;Raevyn;1991;4277
2018-09-14;2999-12-31;Shia;1991;63
2018-09-15;2999-12-31;Talitha;1992;524
2018-09-16;2999-12-31;Tanner;1992;128
2018-09-17;2999-12-31;Teddi;1992;3020
2018-09-18;2999-12-31;Therese;1992;2524
2018-09-19;2999-12-31;Veronika;1992;1386
2018-09-20;2999-12-31;Whitlee;1992;2330
2018-09-21;2999-12-31;Wylie;1992;2740
2018-09-22;2999-12-31;Wynona;1992;2805
2017-05-26;2023-04-15;Zoha;1986;694
2017-05-27;2023-04-15;Ameya;1986;1800
2017-05-28;2023-04-15;Atara;1986;1793
2017-05-29;2023-04-15;Auriella;1986;4746
2017-05-30;2023-04-15;Avarie;1986;4662
2017-05-31;2023-04-15;Ayden;1986;194
2017-06-01;2023-04-15;Aylee;1986;2392
2017-06-02;2023-04-15;Brynnley;1986;1598
2017-06-03;2023-04-15;Chyna;1986;557
2017-06-04;2023-04-15;Devon;1986;1428
2017-09-16;2023-04-15;Dillon;1987;2047
2017-09-17;2023-04-15;Grettel;1987;1055
2017-09-18;2023-04-15;Halsey;1987;938
2017-09-19;2023-04-15;Ishika;1987;3553
2017-09-20;2023-04-15;Ivoree;1987;4624
2017-09-21;2023-04-15;Janeth;1987;2769
2017-09-22;2023-04-15;Jayna;1987;1966
2017-09-23;2023-04-15;Jodi;1987;4576
2017-09-24;2023-04-15;Kayce;1987;3832
2017-09-25;2023-04-15;Kayli;1987;1430
2017-09-26;2023-04-15;Kayliana;1987;2943
2017-09-27;2023-04-15;Laurie;1987;2265
2017-09-28;2023-04-15;Lemon;1987;3228
2017-09-29;2023-04-15;Levy;1987;3787
2017-09-30;2023-04-15;Lupita;1987;985
2017-10-01;2023-04-15;Maila;1987;3001
2017-10-02;2023-04-15;Makiya;1987;609
2017-10-03;2023-04-15;Mallie;1987;2589
2017-10-04;2023-04-15;Mayleigh;1987;2732
2017-10-05;2023-04-15;Monae;1987;1059
2019-07-15;2023-04-15;Mulan;1996;4999
2019-07-16;2023-04-15;Niah;1996;695
2019-07-17;2023-04-15;Noura;1996;1439
2019-07-18;2023-04-15;Novella;1996;2401
2019-07-19;2023-04-15;Rana;1996;41
2019-07-20;2023-04-15;Rheya;1996;1533
2019-07-21;2023-04-15;Soul;1996;2648
2019-07-22;2023-04-15;Talulah;1996;1827
2018-10-31;2999-12-31;Tyla;1992;3407
2018-11-01;2999-12-31;Winnifred;1992;1997
2018-11-02;2999-12-31;Xylah;1992;3406
2018-11-03;2999-12-31;Aleina;1992;3166
2018-11-04;2999-12-31;Aly;1992;3318
2018-11-05;2999-12-31;Alysson;1992;1847
2018-11-06;2999-12-31;Ameliah;1992;934
2018-11-07;2999-12-31;Anaiyah;1992;4021
2018-11-08;2999-12-31;Annalie;1992;847
2018-11-09;2999-12-31;Aryia;1992;2561
2018-11-10;2999-12-31;Aveah;1992;878
2018-11-11;2999-12-31;Avelina;1992;3444
2018-11-12;2999-12-31;Avelyn;1992;595
2018-11-13;2999-12-31;Bellami;1992;2709
2018-11-14;2999-12-31;Brixlee;1992;1696
2018-11-15;2999-12-31;Calani;1992;3215
2018-11-16;2999-12-31;Coralee;1992;4522
2018-11-17;2999-12-31;Cree;1992;1067
2018-11-18;2999-12-31;Delany;1992;3783
2018-11-19;2999-12-31;Dinah;1992;481
2018-11-20;2999-12-31;Ellanor;1992;430
2018-11-21;2999-12-31;Ellora;1992;1734
2018-11-22;2999-12-31;Ellorie;1992;2174
2018-11-23;2999-12-31;Evianna;1992;2532
2018-11-24;2999-12-31;Fiadh;1992;4269
2018-11-25;2999-12-31;Gretel;1992;1224
2018-11-26;2999-12-31;Joslynn;1992;3066
2018-11-27;2999-12-31;Kamrynn;1992;4148
2018-11-28;2999-12-31;Keisha;1992;491
2018-11-29;2999-12-31;Keylin;1992;2179
2018-11-30;2999-12-31;Krista;1992;1350
2018-12-01;2999-12-31;Kyara;1992;3935
2018-12-02;2999-12-31;Landon;1992;217
2018-12-03;2999-12-31;Lian;1992;4799
2018-12-04;2999-12-31;Lora;1992;4828
2018-12-05;2999-12-31;Mabry;1992;2253
2018-12-06;2999-12-31;Maxwell;1992;2339
2018-12-07;2999-12-31;Nalaya;1992;589
2018-12-08;2999-12-31;Nara;1992;2913
2018-12-09;2999-12-31;Normani;1992;4668
2018-12-10;2999-12-31;Pauline;1992;1969
2018-12-11;2999-12-31;Rikki;1992;3622
2018-12-12;2999-12-31;Torvi;1992;534
2018-12-13;2999-12-31;Tyra;1992;2675
2018-12-14;2999-12-31;Valentine;1992;3816
2018-12-15;2999-12-31;Adelie;1992;835
2018-12-16;2999-12-31;Alaa;1992;3897
2018-12-17;2999-12-31;Aleiah;1992;484
2018-12-18;2999-12-31;Annalyn;1992;4329
2018-12-19;2999-12-31;Asees;1992;1850
2018-12-20;2999-12-31;Avika;1992;393
2018-12-21;2999-12-31;Aysel;1992;3749
2018-12-22;2999-12-31;Becca;1992;707
2018-12-23;2999-12-31;Braylin;1992;2905
2018-12-24;2999-12-31;Briseyda;1992;2642
2018-12-25;2999-12-31;Caliana;1992;4524
2018-12-26;2999-12-31;Candice;1992;1647
2018-12-27;2999-12-31;Choyce;1992;3352
2018-12-28;2999-12-31;Esmeray;1992;3031
2018-12-29;2999-12-31;Fabiana;1993;4504
2018-12-30;2999-12-31;Halen;1993;477
2018-12-31;2999-12-31;Hallee;1993;452
2019-01-01;2999-12-31;Hanan;1993;4355
2019-01-02;2999-12-31;Ilani;1993;3486
2019-01-03;2999-12-31;Jaiyana;1993;2970
2019-01-04;2999-12-31;Jentry;1993;4287
2019-01-05;2999-12-31;Josselyn;1993;2509
2019-01-06;2999-12-31;Kalli;1993;3399
2019-01-07;2999-12-31;Karime;1993;747
2019-01-08;2999-12-31;Khaliyah;1993;2144
2019-01-09;2999-12-31;Landree;1993;1861
2019-01-10;2999-12-31;Lillia;1993;1761
2019-01-11;2999-12-31;Lisbeth;1993;1626
2019-01-12;2999-12-31;Mable;1993;601
2019-01-13;2999-12-31;Madelin;1993;773
2019-01-14;2999-12-31;Maevyn;1993;2396
2019-01-15;2999-12-31;Magaly;1993;4511
2019-01-16;2999-12-31;Mali;1993;2662
2019-01-17;2999-12-31;Maloni;1993;2175
2019-01-18;2999-12-31;Rylah;1993;4717
2019-01-19;2999-12-31;Sahar;1993;2370
2019-01-20;2999-12-31;Sayuri;1993;1212
2019-01-21;2999-12-31;Sinai;1993;2363
2019-01-22;2999-12-31;Stefania;1993;3876
2019-01-23;2999-12-31;Tali;1993;4263
2019-01-24;2999-12-31;Talya;1993;2066
2019-01-25;2999-12-31;Xuri;1993;2718
2019-01-26;2999-12-31;Zaelynn;1993;1194
2019-01-27;2999-12-31;Aaryn;1993;3420
2019-01-28;2999-12-31;Advika;1993;2799
2019-01-29;2999-12-31;Aizah;1993;3883
2019-01-30;2999-12-31;Alizae;1993;2506
2019-01-31;2999-12-31;Amariana;1993;719
2019-02-01;2999-12-31;Amilah;1993;857
2019-02-02;2999-12-31;Anela;1993;3924
2019-02-03;2999-12-31;Anslee;1993;4028
2019-02-04;2999-12-31;Arantza;1993;3938
2019-02-05;2999-12-31;Augusta;1993;341
2019-02-06;2999-12-31;Avarose;1993;468
2019-02-07;2999-12-31;Cameryn;1993;4884
2019-02-08;2999-12-31;Cheryl;1993;2930
2019-02-09;2999-12-31;Christian;1993;4417
2019-02-10;2999-12-31;Coralynn;1993;2357
2019-02-11;2999-12-31;Deisy;1993;2184
2019-02-12;2999-12-31;Edyn;1993;3719
2019-02-13;2999-12-31;Ellerie;1993;3327
2019-02-14;2999-12-31;Ena;1993;2655
2019-02-15;2999-12-31;Eshaal;1993;153
2019-02-16;2999-12-31;Eugenia;1993;3467
2019-02-17;2999-12-31;Eulalia;1993;1226
2019-02-18;2999-12-31;Hinda;1993;173
2019-02-19;2999-12-31;Holley;1993;3171
2019-02-20;2999-12-31;Jailee;1993;1892
2019-02-21;2999-12-31;Jasleen;1993;558
2019-02-22;2999-12-31;Jazzlynn;1993;4614
2019-02-23;2999-12-31;Karson;1993;4875
2019-02-24;2999-12-31;Kenza;1993;3596
2019-02-25;2999-12-31;Layana;1993;1399
2019-02-26;2999-12-31;Leyna;1993;4485
2019-02-27;2999-12-31;Lilli;1993;434
2019-02-28;2999-12-31;Malinda;1993;2540
2019-03-01;2999-12-31;Maricela;1993;4545
2019-03-02;2999-12-31;Mavery;1993;4791
2019-03-03;2999-12-31;Merci;1993;4123
2019-03-04;2999-12-31;Mihira;1993;2447
2019-03-05;2999-12-31;Miraya;1993;4694
2019-03-06;2999-12-31;Novalyn;1993;172
2019-03-07;2999-12-31;Peace;1993;373
2019-03-08;2999-12-31;Perel;1993;1942
2019-03-09;2999-12-31;Renae;1994;3288
2019-03-10;2999-12-31;Rhythm;1994;3469
2019-03-11;2999-12-31;Roberta;1994;226
2019-03-12;2999-12-31;Samari;1994;2322
2019-03-13;2999-12-31;Shifra;1994;1142
2019-03-14;2999-12-31;Shriya;1994;2025
2019-03-15;2999-12-31;Silver;1994;1271
2019-03-16;2999-12-31;Sonora;1994;1080
2019-03-17;2999-12-31;Tenzin;1994;837
2019-03-18;2999-12-31;Triniti;1994;3713
2019-03-19;2999-12-31;Una;1994;1652
2019-03-20;2999-12-31;Vesper;1994;1488
2019-03-21;2999-12-31;Weslyn;1994;3250
2019-03-22;2999-12-31;Yemaya;1994;1313
2019-03-23;2999-12-31;Zahira;1994;810
2019-03-24;2999-12-31;Zeina;1994;4253
2019-03-25;2999-12-31;Aaradhya;1994;277
2019-03-26;2999-12-31;Abella;1994;4807
2019-03-27;2999-12-31;Adelin;1994;1870
2019-03-28;2999-12-31;Aleeza;1994;3233
2019-03-29;2999-12-31;Alexi;1994;1611
2019-03-30;2999-12-31;Alona;1994;2591
2019-03-31;2999-12-31;Analee;1994;394
2019-04-01;2999-12-31;Anja;1994;2475
2019-04-02;2999-12-31;Annastasia;1994;101
2019-04-03;2999-12-31;Aysha;1994;2103
2019-04-04;2999-12-31;Azaleah;1994;3891
2019-04-05;2999-12-31;Berenice;1994;739
2019-04-06;2999-12-31;Brecklyn;1994;4610
2019-04-07;2999-12-31;Chelsey;1994;1667
2019-04-08;2999-12-31;Cing;1994;1700
2019-04-09;2999-12-31;Cloe;1994;3542
2019-04-10;2999-12-31;Daya;1994;2273
2019-04-11;2999-12-31;Dayla;1994;3661
2019-04-12;2999-12-31;Emmarose;1994;4857
2019-04-13;2999-12-31;Era;1994;9
2019-04-14;2999-12-31;Evolet;1994;2087
2019-04-15;2999-12-31;Gala;1994;4103
2019-04-16;2999-12-31;Ginger;1994;1265
2019-04-17;2999-12-31;Hazelynn;1994;47
2019-04-18;2999-12-31;Hilda;1994;399
2019-04-19;2999-12-31;Hoorain;1994;4258
2019-04-20;2999-12-31;Idy;1994;2503
2019-04-21;2999-12-31;Jamya;1994;1688
2019-04-22;2999-12-31;Kaileen;1994;2745
2019-04-23;2999-12-31;Kaleigha;1994;3099
2019-04-24;2999-12-31;Kalise;1994;4575
2019-04-25;2999-12-31;Kimberlyn;1994;2277
2019-04-26;2999-12-31;Lilibeth;1994;1675
2019-04-27;2999-12-31;Lilyanne;1994;2151
2019-04-28;2999-12-31;Livvy;1994;1547
2019-04-29;2999-12-31;Loxley;1994;4091
2019-04-30;2999-12-31;Marcelina;1995;2717
2019-05-01;2999-12-31;Mathilda;1995;4988
2019-05-02;2999-12-31;Naisha;1995;1581
2019-05-03;2999-12-31;Naiya;1995;180
2019-05-04;2999-12-31;Nilah;1995;191
2019-05-05;2999-12-31;Nolani;1995;3960
2019-05-06;2999-12-31;Rozlyn;1995;3118
2019-05-07;2999-12-31;Saray;1995;1904
2019-05-08;2999-12-31;Taleah;1995;3376
2019-05-09;2999-12-31;Yadira;1995;831
2019-05-10;2999-12-31;Zakiya;1995;4094
2019-05-11;2999-12-31;Aayat;1995;759
2019-05-12;2999-12-31;Adrielle;1995;1384
2019-05-13;2999-12-31;Ahri;1995;570
2019-05-14;2999-12-31;Aine;1995;13
2019-05-15;2999-12-31;Aisling;1995;4126
2019-05-16;2999-12-31;Amarii;1995;3663
2019-05-17;2999-12-31;Aniyla;1995;1363
2019-05-18;2999-12-31;Arha;1995;2695
2019-05-19;2999-12-31;Auden;1995;3941
2019-05-20;2999-12-31;Bayan;1995;3243
2019-05-21;2999-12-31;Breelyn;1995;4861
2019-05-22;2999-12-31;Brelynn;1995;1495
2019-05-23;2999-12-31;Brigid;1995;52
2019-05-24;2999-12-31;Carmyn;1995;2042
2019-05-25;2999-12-31;Caterina;1995;2441
2019-05-26;2999-12-31;Cristal;1995;2733
2019-05-27;2999-12-31;Daliah;1995;3568
2019-05-28;2999-12-31;Dia;1995;1257
2019-05-29;2999-12-31;Eleana;1995;4518
2019-05-30;2999-12-31;Erielle;1995;1925
2019-05-31;2999-12-31;Esra;1995;1633
2019-06-01;2999-12-31;Evelynne;1995;3820
2019-06-02;2999-12-31;Eviana;1995;243
2019-06-03;2999-12-31;Fae;1995;662
2019-06-04;2999-12-31;Giannah;1995;2394
2019-06-05;2999-12-31;Haizlee;1995;814
2019-06-06;2999-12-31;Jaela;1995;31
2019-06-07;2999-12-31;Kambri;1995;704
2019-06-08;2999-12-31;Kezia;1995;593
2019-06-09;2999-12-31;Khori;1995;1584
2019-06-10;2999-12-31;Leeann;1995;3475
2019-06-11;2999-12-31;Leiana;1995;984
2019-06-12;2999-12-31;Lizzy;1995;2376
2019-06-13;2999-12-31;Lynnox;1995;2269
2019-06-14;2999-12-31;Malea;1995;415
2019-06-15;2999-12-31;Mariya;1995;867
2019-06-16;2999-12-31;Maybelle;1995;4292
2019-06-17;2999-12-31;Moon;1995;3715
2019-06-18;2999-12-31;Myracle;1995;2698
2019-06-19;2999-12-31;Nailani;1995;1300
2019-06-20;2999-12-31;Nihan;1995;4296
2019-06-21;2999-12-31;Phoenyx;1995;3683
2019-06-22;2999-12-31;Railyn;1995;1335
2019-06-23;2999-12-31;Raylan;1995;887
2019-06-24;2999-12-31;Rochelle;1995;1136
2019-06-25;2999-12-31;Safiyah;1995;2182
2019-06-26;2999-12-31;Seline;1995;1751
2019-06-27;2999-12-31;Sevynn;1995;3559
2019-07-23;2023-04-15;Sicily;1996;1747
2019-07-24;2023-04-15;Sommer;1996;3910
2019-07-25;2023-04-15;Tehila;1996;1930
2019-07-26;2023-04-15;Tirzah;1996;4786
2019-07-27;2023-04-15;Tzipora;1996;1630
2019-07-28;2023-04-15;Xaila;1996;210
2019-07-29;2023-04-15;Yamila;1996;3226
2019-07-30;2023-04-15;Yohana;1996;2976
2019-07-31;2023-04-15;Abrianna;1996;3294
2019-08-01;2023-04-15;Allegra;1996;3068
2019-08-02;2023-04-15;Aluna;1996;3336
2019-08-03;2023-04-15;Anabia;1996;168
2019-08-04;2023-04-15;Aulani;1996;3934
2019-08-05;2023-04-15;Avielle;1996;3825
2019-08-06;2023-04-15;Chole;1996;3262
2019-08-07;2023-04-15;Clarice;1996;2314
2019-08-08;2023-04-15;Corina;1996;3794
2019-08-09;2023-04-15;Dariela;1996;3795
2019-08-10;2023-04-15;Elenora;1996;1499
2019-08-11;2023-04-15;Emari;1996;3561
2019-08-12;2023-04-15;Emmanuella;1996;1841
2019-08-13;2023-04-15;Everette;1996;931
2019-08-14;2023-04-15;Gray;1996;3078
2019-08-15;2023-04-15;Haevyn;1996;3707
2019-08-16;2023-04-15;Icelynn;1996;527
2019-08-17;2023-04-15;Indira;1996;3788
2019-08-18;2023-04-15;Jayci;1996;2459
2019-08-19;2023-04-15;Jayline;1996;4130
2019-08-20;2023-04-15;Jett;1996;4267
2019-08-21;2023-04-15;Katalyna;1996;3460
2020-02-07;2023-04-15;Kiani;1998;4099
2020-02-08;2023-04-15;Kristin;1998;3446
2020-02-09;2023-04-15;Kyanna;1998;1155
2020-02-10;2023-04-15;Kylar;1998;4474
2020-02-11;2023-04-15;Kylynn;1998;197
2020-02-12;2023-04-15;Kymber;1998;3495
2020-02-13;2023-04-15;Leigh;1998;3781
2020-02-14;2023-04-15;Lexy;1998;2653
2020-02-15;2023-04-15;Liani;1998;1819
2020-02-16;2023-04-15;Liviana;1998;2993
2020-02-17;2023-04-15;Maddilynn;1998;1691
2020-02-18;2023-04-15;Malaiya;1998;3806
2020-02-19;2023-04-15;Marleny;1998;1938
2020-02-20;2023-04-15;Mirabella;1998;1408
2020-02-21;2023-04-15;Nashly;1998;1404
2020-02-22;2023-04-15;Neema;1998;4412
2020-02-23;2023-04-15;November;1998;357
2020-02-24;2023-04-15;Passion;1998;4425
2020-02-25;2023-04-15;Rachelle;1998;1791
2020-02-26;2023-04-15;Renesmae;1998;619
2020-02-27;2023-04-15;Renlee;1998;443
2020-02-28;2023-04-15;Royce;1998;4161
2020-02-29;2023-04-15;Sammie;1998;2069
2020-03-01;2023-04-15;Shaelyn;1998;1780
2020-03-02;2023-04-15;Suzanna;1998;3850
2020-03-03;2023-04-15;Tailynn;1998;602
2020-03-04;2023-04-15;Tommie;1998;2358
2020-03-05;2023-04-15;Trisha;1998;387
2020-03-06;2023-04-15;Unknown;1998;1156
2020-03-07;2023-04-15;Zakiyah;1998;783
2020-03-08;2023-04-15;Zaniah;1998;3263
2010-04-22;2023-04-16;Abbey;1948;4609
2011-03-16;2023-04-16;Adeya;1957;1069
2011-03-17;2023-04-16;Alanii;1957;1107
2011-03-18;2023-04-16;Amena;1957;301
2011-03-19;2023-04-16;Angeles;1957;2306
2011-03-20;2023-04-16;Aqsa;1957;3648
2011-03-21;2023-04-16;Arisha;1957;3257
2011-03-22;2023-04-16;Brandy;1957;4197
2011-03-23;2023-04-16;Callista;1957;315
2011-03-24;2023-04-16;Chase;1957;2494
2011-03-25;2023-04-16;Codi;1957;3248
2011-03-26;2023-04-16;Crimson;1957;4877
2011-03-27;2023-04-16;Debra;1957;407
2011-03-28;2023-04-16;Deysi;1957;3378
2011-04-23;2023-04-16;Dynver;1958;59
2011-04-24;2023-04-16;Eliya;1958;891
2011-04-25;2023-04-16;Eman;1958;2690
2011-04-26;2023-04-16;Evanna;1958;3185
2011-04-27;2023-04-16;Fay;1958;4484
2011-04-28;2023-04-16;Giulianna;1958;4055
2011-04-29;2023-04-16;Hayzlee;1958;316
2011-04-30;2023-04-16;Indica;1958;2611
2011-05-01;2023-04-16;Jayanna;1958;1268
2011-05-02;2023-04-16;Johnnie;1958;2393
2011-05-03;2023-04-16;Kaily;1958;2549
2011-05-04;2023-04-16;Kalilah;1958;2866
2011-05-05;2023-04-16;Kambrie;1958;4354
2011-05-06;2023-04-16;Kameron;1958;4
2011-05-07;2023-04-16;Karisma;1958;2437
2011-05-08;2023-04-16;Katheryn;1958;3359
2011-05-09;2023-04-16;Kaycie;1958;4434
2011-05-10;2023-04-16;Kaylene;1958;1658
2011-05-11;2023-04-16;Keisy;1958;3746
2011-05-12;2023-04-16;Kensie;1958;2190
2011-05-13;2023-04-16;Khylee;1958;1170
2011-05-14;2023-04-16;Kleo;1958;276
2011-05-15;2023-04-16;Leann;1958;3894
2011-05-16;2023-04-16;Lehlani;1958;1706
2011-05-17;2023-04-16;Leighla;1958;171
2011-05-18;2023-04-16;Lenox;1958;2262
2011-05-19;2023-04-16;Leonor;1958;3800
2011-05-20;2023-04-16;Lyriq;1958;1318
2019-10-09;2999-12-31;Maida;1996;1927
2019-10-10;2999-12-31;Maliha;1996;2198
2019-10-11;2999-12-31;Mayar;1996;133
2019-10-12;2999-12-31;Meena;1996;445
2019-10-13;2999-12-31;Mehar;1996;4023
2019-10-14;2999-12-31;Mera;1996;3990
2019-10-15;2999-12-31;Micaiah;1996;4966
2019-10-16;2999-12-31;Milagro;1996;2500
2019-10-17;2999-12-31;Monique;1996;85
2019-10-18;2999-12-31;Nalia;1996;1459
2019-10-19;2999-12-31;Namaari;1996;560
2019-10-20;2999-12-31;Naomie;1996;2307
2019-10-21;2999-12-31;Paislynn;1996;3478
2019-10-22;2999-12-31;Roxie;1996;3801
2019-10-23;2999-12-31;Rubie;1997;1685
2019-10-24;2999-12-31;Saylah;1997;664
2019-10-25;2999-12-31;Silvana;1997;416
2019-10-26;2999-12-31;Skyy;1997;2434
2019-10-27;2999-12-31;Symone;1997;1001
2019-10-28;2999-12-31;Tanya;1997;1451
2019-10-29;2999-12-31;Valley;1997;245
2019-10-30;2999-12-31;Vanna;1997;4491
2019-10-31;2999-12-31;Vittoria;1997;1003
2019-11-01;2999-12-31;Zury;1997;453
2019-11-02;2999-12-31;Aaria;1997;2247
2019-11-03;2999-12-31;Aayra;1997;1040
2019-11-04;2999-12-31;Addelynn;1997;3289
2019-11-05;2999-12-31;Afnan;1997;740
2019-11-06;2999-12-31;Alayia;1997;3726
2019-11-07;2999-12-31;Aline;1997;1433
2019-11-08;2999-12-31;Amairani;1997;4893
2019-11-09;2999-12-31;Atley;1997;319
2019-11-10;2999-12-31;Avi;1997;4697
2019-11-11;2999-12-31;Blima;1997;3240
2019-11-12;2999-12-31;Blue;1997;1871
2019-11-13;2999-12-31;Bo;1997;3627
2019-11-14;2999-12-31;Brenley;1997;1669
2019-11-15;2999-12-31;Britton;1997;2651
2019-11-16;2999-12-31;Calli;1997;1623
2019-11-17;2999-12-31;Cennet;1997;2566
2019-11-18;2999-12-31;Chosen;1997;3582
2019-11-19;2999-12-31;Cornelia;1997;2173
2019-11-20;2999-12-31;Darya;1997;2388
2019-11-21;2999-12-31;Destini;1997;2817
2019-11-22;2999-12-31;Emberley;1997;4438
2019-11-23;2999-12-31;Emmanuelle;1997;1864
2019-11-24;2999-12-31;Essie;1997;1544
2019-11-25;2999-12-31;Ezrah;1997;4173
2019-11-26;2999-12-31;Hinata;1997;3680
2019-11-27;2999-12-31;Ivee;1997;132
2019-11-28;2999-12-31;Jaelani;1997;4000
2019-11-29;2999-12-31;Jamiya;1997;2470
2019-11-30;2999-12-31;Jo;1997;1023
2019-12-01;2999-12-31;Kamaiyah;1997;4080
2019-12-02;2999-12-31;Kay;1997;4566
2019-12-03;2999-12-31;Kierra;1997;3874
2019-12-04;2999-12-31;Kynsleigh;1997;4513
2019-12-05;2999-12-31;Legacie;1997;998
2019-12-06;2999-12-31;Lenny;1997;259
